_id,zipCode,buildingType,buildingSubtype,clientId,clientTypeId,dateOriginal,bathrooms,balcony,air_conditioner,heater,heating,swimming_pool,parking,conservationState,floor,terrace,elevator,rooms,surface,isHighlighted,isPackPremiumPriority,isNewConstruction,hasOpenHouse,isOpportunity,minPrice,otherFeaturesCount,price,periodicityId,history,lastAccess
130,28016,Flat,Apartment,id-40,3,2022-02-17,1,,1,1,,,,2,8,1,1,1,75,False,True,False,False,False,0,10,1280,3,"[{'date': '2022-04-04', 'price': 1280}]",2022-04-04 19:07:03.794000
131,28042,Flat,Flat,id-39,3,2022-02-16,2,,,1,,,,3,6,1,1,3,100,False,True,False,False,False,0,6,1000,3,"[{'date': '2022-04-04', 'price': 1000}]",2022-04-11 07:49:13.661000
132,28012,Flat,Flat,id-50,3,2022-03-31,1,1,,1,,,,3,9,,1,2,53,False,False,False,False,False,0,0,800,3,"[{'date': '2022-04-04', 'price': 800}]",2022-04-06 08:58:26.726000
133,28006,Flat,Flat,id-51,3,2022-03-21,4,,1,1,,,,1,10,,1,3,161,False,False,False,False,False,0,14,3400,3,"[{'date': '2022-04-04', 'price': 3400}]",2022-04-11 07:49:14.076000
134,28028,Flat,Flat,id-52,3,2022-03-09,2,,1,1,,,1,,10,1,1,2,120,False,False,False,False,False,0,12,1600,3,"[{'date': '2022-04-04', 'price': 1600}]",2022-04-11 08:17:52.422000
135,28016,Flat,Flat,id-53,3,2022-03-08,3,,1,1,,,,1,11,1,1,3,225,False,False,False,False,False,0,15,2500,3,"[{'date': '2022-04-04', 'price': 2500}]",2022-04-11 07:49:14.136000
136,28042,Flat,Flat,id-54,3,2022-03-08,1,,,1,,,,2,9,,1,2,95,False,False,False,False,False,0,6,1050,3,"[{'date': '2022-04-04', 'price': 1050}]",2022-04-11 07:50:24.106000
137,28045,Flat,Flat,id-50,3,2022-03-30,1,,,,,,,3,7,,,2,80,False,False,False,False,False,0,0,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-11 08:09:21.184000
138,28024,Flat,Flat,id-55,3,2022-03-29,1,,1,1,,,,2,6,,1,3,68,False,False,False,False,False,0,5,825,3,"[{'date': '2022-04-04', 'price': 825}]",2022-04-11 07:49:14.597000
139,28022,Flat,Flat,id-56,3,2022-03-28,1,,1,1,,,,2,6,1,1,1,69,False,False,False,False,False,0,10,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-06 06:26:44.401000
140,28011,Flat,Flat,id-57,3,2022-03-18,1,,,1,,,,,8,,,2,35,False,False,False,False,False,0,9,775,3,"[{'date': '2022-04-04', 'price': 800}, {'date': '2022-04-06', 'price': 775}]",2022-04-11 07:49:14.654000
141,28010,Flat,Duplex,id-58,3,2022-03-11,3,,1,1,,,,1,6,1,,2,246,False,False,False,False,False,0,13,4100,3,"[{'date': '2022-04-04', 'price': 4100}]",2022-04-11 07:49:14.721000
142,28004,Flat,Flat,id-58,3,2022-03-11,4,,1,1,,,1,1,8,,1,3,240,False,False,False,False,False,0,18,7700,3,"[{'date': '2022-04-04', 'price': 7700}]",2022-04-11 07:49:14.779000
143,28006,Flat,Flat,id-58,3,2022-03-10,5,,1,1,,,,1,8,,1,4,249,False,False,False,False,False,0,14,5500,3,"[{'date': '2022-04-04', 'price': 5500}]",2022-04-11 07:49:14.838000
144,28027,Flat,Flat,id-52,3,2022-03-09,2,,,,,,1,3,11,,1,3,100,False,False,False,False,False,0,5,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-11 07:49:14.894000
145,28028,Flat,Flat,id-53,3,2022-03-08,1,,1,1,,,,1,9,,1,1,63,False,False,False,False,False,0,16,975,3,"[{'date': '2022-04-04', 'price': 975}]",2022-04-11 07:49:14.956000
146,28026,Flat,Apartment,id-59,3,2022-03-01,1,,,,,,,1,3,,,1,34,False,False,False,False,False,0,10,700,3,"[{'date': '2022-04-04', 'price': 700}]",2022-04-11 07:49:15.014000
147,28020,Flat,Flat,id-60,3,2022-02-22,3,,1,1,,,,2,13,,1,2,146,False,False,False,False,False,0,14,2000,3,"[{'date': '2022-04-04', 'price': 2000}]",2022-04-11 07:49:15.072000
148,28030,Flat,Flat,id-61,3,2022-03-09,2,,,1,,,,,11,,1,4,126,False,False,False,False,False,0,5,1195,3,"[{'date': '2022-04-04', 'price': 1195}]",2022-04-11 07:49:15.247000
149,28046,Flat,Flat,id-62,3,2022-04-02,2,,,1,,,,1,13,1,1,4,139,False,False,False,False,True,0,17,1950,3,"[{'date': '2022-04-04', 'price': 1950}]",2022-04-11 07:49:26.998000
150,28029,Flat,Flat,id-61,3,2022-04-01,1,,1,,1,,,,8,,1,2,56,False,False,False,False,False,0,2,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-11 07:49:27.056000
151,28047,Flat,Flat,id-61,3,2022-03-17,2,,1,,,,,,13,1,1,4,135,False,False,False,False,False,0,3,1150,3,"[{'date': '2022-04-04', 'price': 1190}, {'date': '2022-04-05', 'price': 1150}]",2022-04-11 07:49:26.941000
152,28004,Flat,Flat,id-61,3,2022-03-09,2,,,,,,,,6,1,1,2,80,False,False,False,False,False,0,2,1250,3,"[{'date': '2022-04-04', 'price': 1250}]",2022-04-11 07:49:15.189000
153,28046,Flat,Flat,id-58,3,2022-03-11,2,,1,1,,,,1,21,,1,3,126,False,False,False,False,False,0,12,1900,3,"[{'date': '2022-04-04', 'price': 1900}]",2022-04-05 07:35:57.684000
154,28042,Flat,Flat,id-63,3,2022-03-07,1,,1,1,,,,,8,,1,1,56,False,False,False,False,False,0,10,825,3,"[{'date': '2022-04-04', 'price': 825}]",2022-04-11 07:59:49.957000
155,28003,Flat,Flat,id-18,3,2022-02-24,3,,1,1,,1,,1,,,1,4,204,False,False,False,False,False,0,8,3800,3,"[{'date': '2022-04-04', 'price': 3800}]",2022-04-11 08:23:59.039000
156,28015,Flat,Flat,id-11,3,2022-04-04,1,,1,1,,,,3,,,1,1,52,False,False,False,False,False,0,6,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-11 07:49:39.681000
157,28026,Flat,Apartment,id-36,3,2022-02-18,1,,,1,,,,,,,,1,25,False,False,False,False,False,0,4,600,3,"[{'date': '2022-04-04', 'price': 600}]",2022-04-10 08:25:38.467000
158,28036,Flat,Flat,id-11,3,2022-04-04,2,1,,1,,,,3,9,,1,3,146,False,False,False,False,False,0,11,1550,3,"[{'date': '2022-04-04', 'price': 1550}]",2022-04-11 07:49:27.230000
159,28028,Flat,Flat,id-11,3,2022-04-04,4,,1,1,,,,3,8,1,1,4,120,False,False,False,False,False,0,8,2400,3,"[{'date': '2022-04-04', 'price': 2400}]",2022-04-11 07:49:40.036000
160,28017,Flat,Flat,id-43,3,2022-02-27,1,,,,,,,,8,,1,1,58,False,False,False,False,False,0,2,890,3,"[{'date': '2022-04-04', 'price': 890}]",2022-04-11 07:49:40.737000
161,28002,Flat,Flat,id-64,1,2022-04-04,1,,1,1,,,1,8,,1,1,2,60,False,False,False,False,False,0,4,1350,3,"[{'date': '2022-04-04', 'price': 1350}]",2022-04-10 08:31:19.133000
162,28009,Flat,Flat,id-11,3,2022-04-04,3,1,1,1,,,,3,8,,1,3,140,False,False,False,False,False,0,7,4500,3,"[{'date': '2022-04-04', 'price': 4500}]",2022-04-11 07:49:27.638000
163,28036,Flat,Flat,id-11,3,2022-04-04,1,,1,1,,,,1,8,1,1,1,130,False,False,False,False,False,0,9,2150,3,"[{'date': '2022-04-04', 'price': 2150}]",2022-04-11 07:49:28.285000
164,28006,Flat,Flat,id-11,3,2022-04-04,5,1,1,1,,,,3,7,,1,5,320,False,False,False,False,False,0,4,6700,3,"[{'date': '2022-04-04', 'price': 6700}]",2022-04-11 07:49:39.279000
165,28014,Flat,Flat,id-11,3,2022-04-04,3,1,1,1,,,,2,6,,1,4,203,False,False,False,False,False,0,5,2995,3,"[{'date': '2022-04-04', 'price': 3250}, {'date': '2022-04-04', 'price': 2995}]",2022-04-11 07:49:28.344000
166,28016,Flat,Flat,id-11,3,2022-04-04,2,,1,1,,,,2,14,,1,2,154,False,False,False,False,False,0,7,1950,3,"[{'date': '2022-04-04', 'price': 1950}]",2022-04-11 07:49:39.920000
167,28004,Flat,Flat,id-11,3,2022-04-04,3,1,1,1,,,,3,6,,1,5,398,False,False,False,False,False,0,6,3400,3,"[{'date': '2022-04-04', 'price': 3400}]",2022-04-11 07:49:39.862000
168,28010,Flat,Flat,id-11,3,2022-04-04,3,1,1,1,,,,3,3,,1,3,273,False,False,False,False,False,0,6,7500,3,"[{'date': '2022-04-04', 'price': 7500}]",2022-04-11 07:49:28.576000
169,28005,Flat,Flat,id-11,3,2022-04-04,1,1,1,1,,,,2,8,,1,2,74,False,False,False,False,False,0,3,1250,3,"[{'date': '2022-04-04', 'price': 1250}]",2022-04-11 07:49:39.799000
170,28045,Flat,Flat,id-11,3,2022-04-04,1,,1,1,,,,3,7,,1,2,80,False,False,False,False,False,0,2,1450,3,"[{'date': '2022-04-04', 'price': 1450}]",2022-04-11 07:49:39.338000
171,28014,Flat,Flat,id-11,3,2022-04-04,3,1,1,1,,,,2,8,,1,3,151,False,False,False,False,False,0,3,5000,3,"[{'date': '2022-04-04', 'price': 5000}]",2022-04-11 07:49:28.630000
172,28050,Flat,Flat,id-5,3,2022-04-04,1,,1,,,,,,9,1,1,2,65,False,False,False,False,False,0,4,995,3,"[{'date': '2022-04-04', 'price': 995}]",2022-04-11 07:56:31.634000
173,28001,Flat,Flat,id-11,3,2022-04-04,3,,1,1,,,,2,10,,1,4,150,False,False,False,False,False,0,6,2800,3,"[{'date': '2022-04-04', 'price': 2800}]",2022-04-11 07:49:39.569000
174,28012,Flat,Flat,id-11,3,2022-04-04,2,1,1,1,,,,2,6,,1,2,100,False,False,False,False,False,0,6,1700,3,"[{'date': '2022-04-04', 'price': 1700}]",2022-04-11 07:49:40.151000
175,28006,Flat,Flat,id-11,3,2022-04-04,2,,1,1,,,,3,8,,1,3,122,False,False,False,False,False,0,6,2200,3,"[{'date': '2022-04-04', 'price': 2200}]",2022-04-11 07:49:27.172000
176,28006,Flat,Flat,id-11,3,2022-04-04,5,1,1,1,,,,2,,1,1,5,330,False,False,False,False,False,0,7,6900,3,"[{'date': '2022-04-04', 'price': 6900}]",2022-04-11 07:49:28.227000
177,28016,Flat,Flat,id-11,3,2022-04-04,2,,1,1,,,,3,11,,1,2,104,False,False,False,False,False,0,8,1600,3,"[{'date': '2022-04-04', 'price': 1600}]",2022-04-11 07:49:39.625000
178,28039,Flat,Flat,id-65,1,2022-04-03,1,,1,1,,,,8,,,,1,55,False,False,False,False,False,0,4,675,3,"[{'date': '2022-04-04', 'price': 675}]",2022-04-08 08:04:05.845000
179,28016,Flat,Flat,id-66,3,2022-04-03,2,,1,1,,,,2,9,1,1,2,103,False,False,False,False,False,0,14,1500,3,"[{'date': '2022-04-04', 'price': 1500}]",2022-04-11 07:49:54.993000
180,28015,Flat,Flat,id-67,3,2022-04-03,2,1,,,1,,,,6,,1,3,90,False,False,False,False,False,0,13,1650,3,"[{'date': '2022-04-04', 'price': 1650}]",2022-04-07 10:37:27.909000
181,28006,Flat,Flat,id-11,3,2022-04-03,3,,1,,1,,,3,8,,1,4,194,False,False,False,False,False,0,8,3000,3,"[{'date': '2022-04-04', 'price': 3300}, {'date': '2022-04-07', 'price': 3000}]",2022-04-11 07:49:27.872000
182,28004,Flat,Attic,id-11,3,2022-04-03,5,,1,1,,,,3,,1,1,4,190,False,False,False,False,False,0,5,6000,3,"[{'date': '2022-04-04', 'price': 6000}]",2022-04-11 07:49:40.094000
183,28028,Flat,Flat,id-11,3,2022-04-03,1,1,1,1,,,,1,7,,1,2,66,False,False,False,False,False,0,7,1400,3,"[{'date': '2022-04-04', 'price': 1400}]",2022-04-08 17:15:59.025000
184,28010,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,7,,1,3,170,False,False,False,False,False,0,4,2600,3,"[{'date': '2022-04-04', 'price': 2600}]",2022-04-11 07:49:40.209000
185,28010,Flat,Flat,id-11,3,2022-04-03,3,,1,1,,,,3,10,,1,3,199,False,False,False,False,False,0,7,4200,3,"[{'date': '2022-04-04', 'price': 4200}]",2022-04-11 07:49:28.461000
186,28036,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,3,8,1,1,1,130,False,False,False,False,False,0,9,2150,3,"[{'date': '2022-04-04', 'price': 2150}]",2022-04-11 07:49:28.168000
187,28050,Flat,SemiDetached,id-11,3,2022-04-03,1,,1,1,,1,,1,,,,1,59,False,False,False,False,False,0,10,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-11 07:49:39.395000
188,28003,Flat,Flat,id-11,3,2022-04-03,3,1,1,1,,,,1,11,,,3,168,False,False,False,False,False,0,8,2750,3,"[{'date': '2022-04-04', 'price': 2750}]",2022-04-04 15:14:30.409000
189,28006,Flat,Flat,id-11,3,2022-04-03,4,,1,1,,,,3,7,,1,4,245,False,False,False,False,False,0,8,3495,3,"[{'date': '2022-04-04', 'price': 3495}]",2022-04-11 07:49:39.452000
190,28051,Flat,Flat,id-4,3,2022-04-03,2,,,,,,,,8,,1,3,99,False,False,False,False,False,0,3,1125,3,"[{'date': '2022-04-04', 'price': 1125}]",2022-04-11 07:57:58.820000
191,28020,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,2,16,,1,1,60,False,False,False,False,False,0,7,1350,3,"[{'date': '2022-04-04', 'price': 1350}]",2022-04-11 07:49:27.407000
192,28015,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,2,11,,1,2,50,False,False,False,False,False,0,5,1400,3,"[{'date': '2022-04-04', 'price': 1400}]",2022-04-11 07:49:27.580000
193,28016,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,2,6,,1,2,98,False,False,False,False,False,0,4,1550,3,"[{'date': '2022-04-04', 'price': 1550}]",2022-04-11 07:49:39.740000
194,28046,Flat,Flat,id-4,3,2022-04-03,2,,,,,,,,15,,1,2,137,False,False,False,False,False,0,2,1855,3,"[{'date': '2022-04-04', 'price': 1855}]",2022-04-06 21:43:55.408000
195,28045,Flat,Flat,id-68,3,2022-04-03,2,,1,,,,1,,6,,1,3,108,False,False,True,False,False,0,11,1450,3,"[{'date': '2022-04-04', 'price': 1450}]",2022-04-11 07:49:40.503000
196,28038,Flat,Flat,id-15,3,2022-04-02,1,,,,,,,3,3,,,2,40,False,False,False,False,False,0,5,750,3,"[{'date': '2022-04-04', 'price': 750}]",2022-04-11 07:49:27.815000
197,28015,Flat,Flat,id-67,3,2022-04-02,1,,,1,,,,3,6,,1,2,60,False,False,False,False,False,0,14,800,3,"[{'date': '2022-04-04', 'price': 800}]",2022-04-09 16:56:47.087000
198,28029,Flat,Flat,id-4,3,2022-04-02,1,,,,,,,,6,,1,2,82,False,False,False,False,False,0,2,950,3,"[{'date': '2022-04-04', 'price': 950}]",2022-04-11 07:59:37.687000
199,28021,Flat,Flat,id-69,3,2022-04-01,2,,,1,,1,,,8,1,1,3,109,False,False,False,False,False,0,5,905,3,"[{'date': '2022-04-04', 'price': 905}]",2022-04-05 13:19:32.012000
200,28009,Flat,Study,id-70,3,2022-04-01,1,1,1,,,,,1,10,,1,,40,False,False,False,False,False,0,6,800,3,"[{'date': '2022-04-04', 'price': 800}]",2022-04-11 08:07:50.021000
201,28042,Flat,Attic,id-63,3,2022-04-01,2,,1,1,,,,,9,1,1,2,78,False,False,False,False,False,0,10,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 08:08:02.747000
202,28042,Flat,Flat,id-63,3,2022-04-01,1,,1,1,,,,,7,,1,2,71,False,False,False,False,False,0,10,975,3,"[{'date': '2022-04-04', 'price': 975}]",2022-04-11 08:08:02.808000
203,28021,Flat,Flat,id-71,3,2022-04-01,1,,,,,,,3,7,1,,2,55,False,False,False,False,False,0,7,690,3,"[{'date': '2022-04-04', 'price': 690}]",2022-04-08 08:04:06.616000
204,28035,Flat,Flat,id-4,3,2022-04-01,2,1,,,,,,,17,,1,2,86,False,False,False,False,False,0,2,1500,3,"[{'date': '2022-04-04', 'price': 1500}]",2022-04-11 08:02:03.931000
205,28043,Flat,Flat,id-4,3,2022-04-01,2,,1,,,,,,7,,1,3,120,False,False,False,False,False,0,4,1780,3,"[{'date': '2022-04-04', 'price': 1720}, {'date': '2022-04-08', 'price': 1780}]",2022-04-11 07:49:54.408000
206,28004,Flat,Flat,id-18,3,2022-04-01,1,,1,1,,,,1,,,,1,42,False,False,False,False,False,0,3,870,3,"[{'date': '2022-04-04', 'price': 950}, {'date': '2022-04-05', 'price': 870}]",2022-04-11 07:49:55.301000
207,28000,Flat,Flat,id-23,3,2022-03-31,,1,1,1,,,,3,7,,,2,90,False,False,False,False,False,0,8,1400,3,"[{'date': '2022-04-04', 'price': 1400}]",2022-04-11 08:08:04.081000
208,28015,Flat,Flat,id-72,3,2022-03-31,1,,,1,,,,,,,,1,40,False,False,False,False,False,0,0,590,3,"[{'date': '2022-04-04', 'price': 590}]",2022-04-06 09:49:19.001000
209,28001,Flat,Flat,id-18,3,2022-03-31,2,1,1,1,,,,3,9,,1,3,120,False,False,False,False,False,0,6,2600,3,"[{'date': '2022-04-04', 'price': 2600}]",2022-04-11 07:49:55.531000
210,28050,Flat,Duplex,id-18,3,2022-03-31,1,,1,,1,,,2,,1,,1,64,False,False,False,False,False,0,6,950,3,"[{'date': '2022-04-04', 'price': 950}]",2022-04-11 07:49:55.648000
211,28043,Flat,Flat,id-4,3,2022-03-31,1,,1,,,,,,9,,1,1,73,False,False,False,False,False,0,3,980,3,"[{'date': '2022-04-04', 'price': 980}]",2022-04-11 07:49:28.403000
212,28032,Flat,Flat,id-73,3,2022-03-31,1,,1,1,,,,3,8,1,,3,78,False,False,False,False,False,0,3,900,3,"[{'date': '2022-04-04', 'price': 900}]",2022-04-11 08:08:41.694000
213,28004,Flat,Flat,id-6,3,2022-03-30,1,,1,,,,,3,,,,1,55,False,False,False,False,False,0,2,760,3,"[{'date': '2022-04-04', 'price': 760}]",2022-04-11 08:09:06.170000
214,28027,Flat,Flat,id-74,3,2022-03-30,1,,1,1,,,,,,,1,1,60,False,False,False,False,False,0,5,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-11 07:49:55.706000
215,28005,Flat,Study,id-69,3,2022-03-30,1,,1,1,,,,,,,,,35,False,False,False,False,False,0,2,615,3,"[{'date': '2022-04-04', 'price': 615}]",2022-04-04 11:39:43.808000
216,28043,Flat,Apartment,id-75,3,2022-03-30,1,,1,,,,,2,9,1,1,1,60,False,False,False,False,False,0,11,950,3,"[{'date': '2022-04-04', 'price': 950}]",2022-04-11 07:50:07.567000
217,28046,Flat,Flat,id-4,3,2022-03-30,2,,,,,,,,15,,1,2,113,False,False,False,False,False,0,2,1560,3,"[{'date': '2022-04-04', 'price': 1560}]",2022-04-11 07:55:38.534000
218,28001,Flat,Flat,id-16,3,2022-03-29,2,,,1,,,,,11,1,1,3,110,False,False,False,False,False,0,5,1800,3,"[{'date': '2022-04-04', 'price': 1900}, {'date': '2022-04-08', 'price': 1800}]",2022-04-11 08:09:49.528000
219,28004,Flat,Flat,id-38,3,2022-03-29,3,1,1,1,,,,,8,,1,5,300,False,False,False,False,False,0,1,3500,3,"[{'date': '2022-04-04', 'price': 3500}]",2022-04-11 07:50:07.743000
220,28039,Flat,Flat,id-76,3,2022-03-29,2,,1,1,,,,,6,,1,3,101,False,False,False,False,False,0,6,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 07:50:07.800000
221,28043,Flat,Flat,id-66,3,2022-03-29,2,,,1,,,,2,10,,1,2,77,False,False,False,False,False,0,18,1150,3,"[{'date': '2022-04-04', 'price': 1150}]",2022-04-06 06:40:46.836000
222,28007,Flat,Flat,id-77,3,2022-03-29,3,,1,1,,,1,1,11,1,1,3,157,False,False,False,False,True,0,12,1900,3,"[{'date': '2022-04-04', 'price': 1900}]",2022-04-11 08:10:26.866000
223,28003,Flat,Flat,id-72,3,2022-03-28,1,,,1,,,,,,,1,2,60,False,False,False,False,False,0,0,900,3,"[{'date': '2022-04-04', 'price': 900}]",2022-04-04 15:52:15.427000
224,28034,Flat,Flat,id-78,3,2022-03-28,2,,,,,,,,7,,1,2,87,False,False,False,False,False,0,8,950,3,"[{'date': '2022-04-04', 'price': 950}]",2022-04-11 07:50:07.978000
225,28045,Flat,Flat,id-79,3,2022-03-28,1,,1,,,,,2,3,,,2,42,False,False,False,False,False,0,6,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-11 07:50:08.037000
226,28017,Flat,Flat,id-69,3,2022-03-28,1,,,1,,,,,,,,1,48,False,False,False,False,False,0,2,750,3,"[{'date': '2022-04-04', 'price': 750}]",2022-04-07 12:05:45.709000
227,28012,Flat,Flat,id-15,3,2022-03-28,1,,,1,,,,3,6,,,1,34,False,False,False,False,False,0,3,800,3,"[{'date': '2022-04-04', 'price': 800}]",2022-04-11 08:10:52.181000
228,28039,Flat,Flat,id-6,3,2022-03-28,1,,1,,,,,3,,,,1,70,False,False,False,False,False,0,2,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-11 08:10:52.676000
229,28003,Flat,Flat,id-29,3,2022-03-28,1,,1,1,,,,2,6,,1,2,80,False,False,False,False,False,0,17,1165,3,"[{'date': '2022-04-04', 'price': 1165}]",2022-04-11 07:50:08.095000
230,28010,Flat,Flat,id-34,3,2022-03-27,2,,1,1,,,,,6,,1,3,110,False,False,False,False,False,0,9,2900,3,"[{'date': '2022-04-04', 'price': 2900}]",2022-04-11 08:11:17.761000
231,28007,Flat,Flat,id-80,3,2022-03-26,1,,,,,,,,,1,1,3,92,False,False,False,False,False,0,4,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-11 07:50:08.217000
232,28033,Flat,Flat,id-81,3,2022-03-25,2,,1,1,,,1,,6,1,1,2,90,False,False,False,False,False,0,11,1400,3,"[{'date': '2022-04-04', 'price': 1400}]",2022-04-06 10:19:43.153000
233,28035,Flat,Apartment,id-82,3,2022-03-25,1,,1,1,,1,1,2,6,1,1,1,60,False,False,False,False,False,0,20,925,3,"[{'date': '2022-04-04', 'price': 925}]",2022-04-11 08:11:32.374000
234,28005,Flat,Apartment,id-83,3,2022-03-25,1,1,1,,,,,1,6,,1,1,66,False,False,False,False,True,0,14,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-11 07:50:08.275000
235,28006,Flat,Flat,id-60,3,2022-03-24,2,,1,1,,,,2,12,,1,2,90,False,False,False,False,False,0,10,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-11 07:49:27.347000
236,28005,Flat,Flat,id-48,3,2022-03-24,1,1,,1,,,,,8,,,3,143,False,False,False,False,False,0,9,1800,3,"[{'date': '2022-04-04', 'price': 2200}, {'date': '2022-04-04', 'price': 1950}, {'date': '2022-04-07', 'price': 1800}]",2022-04-11 07:50:08.333000
237,28005,Flat,Flat,id-84,3,2022-03-24,1,,1,1,,,,3,10,,,1,60,False,False,False,False,False,0,3,800,3,"[{'date': '2022-04-04', 'price': 800}]",2022-04-06 21:44:44.107000
238,28001,Flat,Flat,id-85,3,2022-03-24,3,,1,1,,,1,,7,1,1,2,114,False,False,False,False,False,0,12,2500,3,"[{'date': '2022-04-04', 'price': 2500}]",2022-04-11 07:50:08.391000
239,28027,Flat,Flat,id-86,3,2022-03-24,1,,1,1,,,,,8,,1,2,60,False,False,False,False,False,0,12,750,3,"[{'date': '2022-04-04', 'price': 750}]",2022-04-11 08:12:26.459000
240,28007,Flat,Flat,id-87,3,2022-03-23,2,,1,,1,,,2,10,1,1,4,120,False,False,False,False,False,0,15,1600,3,"[{'date': '2022-04-04', 'price': 1600}]",2022-04-11 08:12:40.999000
241,28032,Flat,Flat,id-88,3,2022-03-23,1,,1,,1,,,3,3,,,3,58,False,False,False,False,False,0,2,700,3,"[{'date': '2022-04-04', 'price': 700}]",2022-04-04 16:28:27.765000
242,28045,Flat,Flat,id-79,3,2022-03-22,1,,,1,,,,2,3,,1,1,40,False,False,False,False,False,0,5,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-11 08:13:11.946000
243,28007,Flat,Apartment,id-78,3,2022-03-21,1,,1,1,,,,2,9,,1,1,52,False,False,False,False,False,0,6,795,3,"[{'date': '2022-04-04', 'price': 795}]",2022-04-11 07:50:08.621000
244,28013,Flat,Study,id-89,3,2022-03-21,1,,,1,,,,,10,,1,1,30,False,False,False,False,False,0,11,750,3,"[{'date': '2022-04-04', 'price': 775}, {'date': '2022-04-07', 'price': 750}]",2022-04-11 07:50:08.795000
245,28007,Flat,Flat,id-80,3,2022-03-21,2,,1,1,,,,,,,1,3,79,False,False,False,False,False,0,2,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 07:50:08.852000
246,28010,Flat,Flat,id-81,3,2022-03-18,1,,1,1,,,,,7,,,1,50,False,False,False,False,False,0,9,925,3,"[{'date': '2022-04-04', 'price': 925}]",2022-04-11 08:14:28.893000
247,28007,Flat,Attic,id-78,3,2022-03-18,1,,1,1,,,,,11,1,1,2,87,False,False,False,False,False,0,7,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-05 16:51:21.207000
248,28016,Flat,Flat,id-90,3,2022-03-16,1,,,1,,,,,,,1,2,55,False,False,False,False,True,0,4,1000,3,"[{'date': '2022-04-04', 'price': 1000}]",2022-04-11 07:50:08.966000
249,28003,Flat,Flat,id-72,3,2022-03-15,1,1,,1,,,,,,1,1,2,90,False,False,False,False,False,0,1,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-08 17:17:10.852000
250,28036,Flat,Flat,id-34,3,2022-03-15,1,,1,1,,,,,9,,1,2,90,False,False,False,False,False,0,9,2300,3,"[{'date': '2022-04-04', 'price': 2390}, {'date': '2022-04-05', 'price': 2300}]",2022-04-11 07:50:09.025000
251,28004,Flat,Apartment,id-18,3,2022-03-15,1,,,1,,,,1,8,,1,1,60,False,False,False,False,False,0,4,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-11 07:50:09.083000
252,28013,Flat,Attic,id-52,3,2022-03-15,1,,1,,,,,2,11,1,1,1,45,False,False,False,False,False,0,7,1000,3,"[{'date': '2022-04-04', 'price': 1000}]",2022-04-11 07:50:09.141000
253,28005,Flat,Study,id-91,3,2022-03-14,1,,1,1,,,,1,11,,1,,40,False,False,False,False,False,0,11,700,3,"[{'date': '2022-04-04', 'price': 700}]",2022-04-11 08:16:22.569000
254,28009,Flat,Apartment,id-92,1,2022-03-13,2,,,1,,,,2,,,1,2,60,False,False,False,False,False,0,12,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 07:50:23.863000
255,28014,Flat,Flat,id-19,3,2022-03-10,3,1,1,1,,,,2,6,,1,3,210,False,False,False,False,False,0,14,3200,3,"[{'date': '2022-04-04', 'price': 3200}]",2022-04-08 08:04:35.223000
256,28042,Flat,Flat,id-93,3,2022-03-08,2,,,1,,,,3,6,,1,3,102,False,False,False,False,False,0,13,975,3,"[{'date': '2022-04-04', 'price': 975}]",2022-04-11 08:18:22.960000
